Id,Sales
2581,8830.95879247
3437,5180.68269626
4293,5061.88204032
5149,5535.51665036
6005,5579.45240062
6861,5579.45240062
7717,5624.54259756
8573,5718.00229676
9429,5244.57019708
10285,5146.05243352
11141,7343.38518833
11997,7343.38518833
12853,7669.37140696
13709,7871.21084361
14565,10074.7321162
15421,5804.9710485
16277,5426.95981465
17133,5942.05613258
17989,5572.10220353
18845,5473.50851979
19701,5473.50851979
20557,5617.35628511
21413,5129.19477355
22269,5011.57458336
23125,7015.3935625
23981,7015.3935625
24837,7054.09795563
25693,7388.43118832
26549,8830.95879247
27405,5180.68269626
28261,5061.88204032
29117,5535.51665036
29973,5556.02728963
30829,5556.02728963
31685,5556.02728963
32541,5707.92475462
33397,5202.52557842
34253,5124.30478974
35109,7141.08370966
35965,7141.08370966
36821,7171.38893028
37677,7717.8677759
38533,9211.96866498
39389,5473.93900131
40245,5348.4148458
14,7205.29411954
870,7205.29411954
1726,7583.23502207
2582,8925.93547824
3438,5968.14658771
4294,5831.29171419
5150,5934.65843519
6006,5673.28367599
6862,5673.28367599
7718,5719.13203202
8574,5850.82006995
9430,6041.74311608
10286,5928.25354007
11142,7500.78099966
11998,7500.78099966
12854,7833.75335314
13710,8051.06545263
14566,10183.0840306
15422,6687.3084712
16278,6251.85060957
17134,6370.50639868
17990,5665.80989065
18846,5565.55842535
19702,5565.55842535
20558,5747.83666124
21414,5908.83400989
22270,5773.33899832
23126,7165.76026155
23982,7165.76026155
24838,7205.29411954
25694,7557.25584046
26550,8925.93547824
27406,5968.14658771
28262,5831.29171419
29118,5934.65843519
29974,5649.46468869
30830,5649.46468869
31686,5649.46468869
32542,5803.91619981
33398,5993.30894774
34254,5903.20089187
35110,7294.14404503
35966,7294.14404503
36822,7325.09872978
37678,7894.21899075
38534,9252.71028159
39390,6305.96925561
40246,6161.36910764
15,7402.72199915
871,7402.72199915
1727,7756.69652953
2583,9147.46823293
3439,6144.93664575
4295,6004.02849917
5151,6004.02849917
6007,5739.59905211
6863,5739.59905211
7719,5785.98323806
8575,5919.21031462
9431,6220.71290522
10287,6103.8620734
11143,7706.30421194
11999,7706.30421194
12855,8048.3988722
13711,8235.22686212
14567,10501.6047098
15423,6885.39816885
16279,6437.04321724
17135,6444.97021956
17991,5732.03792061
18847,5630.61481603
19703,5630.61481603
20559,5815.02333839
21415,6083.86738899
22271,5944.35937981
23127,7362.1050483
23983,7362.1050483
24839,7402.72199915
25695,7730.1231696
26551,9205.13717603
27407,6144.93664575
28263,6004.02849917
29119,6004.02849917
29975,5715.50169221
30831,5715.50169221
31687,5715.50169221
32543,5871.75827876
33399,6170.84424716
34255,6078.06743317
35111,7494.00610955
35967,7494.00610955
36823,7525.80884709
37679,8074.79311377
38535,9542.13229296
39391,6492.76471193
40247,6343.88189673
16,6053.0827712
872,6053.0827712
1728,6389.92359289
2584,7521.3621623
3440,4207.1494044
4296,4110.66898696
5152,4623.17013688
6008,4659.86584233
6864,4659.86584233
7720,4697.52575656
8576,4805.69452515
9432,4259.03373702
10288,4179.02546705
11144,6301.32437782
12000,6301.32437782
12856,6581.05792117
13712,6784.14509675
14568,8580.70965348
15424,4714.14661199
16280,4407.15603735
17136,4962.71715748
17992,4653.7268629
18848,4571.38014621
19704,4571.38014621
20560,4721.1037857
21416,4165.33502015
22272,4069.81328285
23128,6019.8699652
23984,6019.8699652
24840,6053.0827712
25696,6368.03200273
26552,7521.3621623
27408,4207.1494044
28264,4110.66898696
29120,4623.17013688
29976,4640.30088741
30832,4640.30088741
31688,4640.30088741
32544,4767.16760991
33400,4224.88845114
34256,4161.36376532
35112,6127.72651932
35968,6127.72651932
36824,6153.73187249
37680,6651.97702038
38536,7796.72187811
39392,4445.30878577
40248,4343.36807824
17,6827.20103246
873,6827.20103246
1729,7272.56582799
2585,8533.72919064
3441,5766.06711946
4297,5235.5823362
5153,5384.484689
6009,5147.33664905
6865,5147.33664905
7721,5188.93533976
8577,5275.15809735
9433,5837.1721112
10289,5322.64049612
11145,7107.18458385
12001,7107.18458385
12857,7464.89308207
13713,7765.13631939
14569,9797.02134221
15425,6460.88249899
16281,5613.18541074
17137,5779.9340835
17993,5140.5556058
18849,5049.59640771
19705,5049.59640771
20561,5214.97934866
21417,5708.76250944
22273,5183.54890181
23129,6789.74139989
23985,6789.74139989
24841,6827.20103246
25697,7247.65081849
26553,8587.52932413
27409,5766.06711946
28265,5235.5823362
29121,5384.484689
29977,5125.72543391
30833,5125.72543391
31689,5125.72543391
32545,5265.8608978
33401,5790.37763303
34257,5300.14672154
35113,6911.38926332
35969,6911.38926332
36825,6940.71984668
37681,7570.81111721
38537,8901.91660606
39393,6127.09652753
40249,5563.40238442
18,7346.63667701
874,7346.63667701
1730,7721.28505461
2586,9197.17481791
3442,5530.41423269
4298,5403.59526718
5154,5909.19728426
6010,5956.09842594
6866,5956.09842594
7722,6004.23193232
8578,6103.99958323
9434,5598.61374471
10290,5493.44664138
11146,7647.91916728
12002,7647.91916728
12858,7987.42236216
13714,8197.63104487
14570,10492.5210411
15426,6196.83818785
16282,5793.3135335
17138,6343.17566733
17994,5948.252136
18850,5843.00398835
19706,5843.00398835
20562,5996.56058822
21418,5475.45119361
22274,5349.892368
23130,7306.32741123
23986,7306.32741123
24842,7346.63667701
25698,7694.83299381
26554,9197.17481791
27410,5530.41423269
28266,5403.59526718
29122,5909.19728426
29978,5931.09226483
30834,5931.09226483
31690,5931.09226483
32546,6093.24186932
33402,5553.73137431
34258,5470.23116614
35114,7437.22928404
35970,7437.22928404
36826,7468.7911067
37682,8037.92962675
38538,9593.98321535
39394,5843.46352472
40250,5709.467265
19,7078.63741045
875,7078.63741045
1731,7540.40197373
2587,8848.00543772
3443,6020.72992383
4299,5466.81993331
5155,5622.2975331
6011,5374.67748308
6867,5374.67748308
7723,5433.53017344
8579,5523.81649631
9435,6112.31749223
10291,5573.53667815
11147,7389.89790857
12003,7389.89790857
12859,7761.83352169
13715,8074.01831214
14571,10094.1793798
15427,6746.22703975
16283,5861.09724727
17139,6035.20922684
17995,5367.59700176
18851,5272.62121708
19707,5272.62121708
20563,5411.19048306
21419,5960.89485034
22275,5412.48880062
23131,7039.79839343
23987,7039.79839343
24843,7078.63741045
25699,7514.56951324
26555,8848.00543772
27411,6020.72992383
28267,5466.81993331
29123,5622.2975331
29979,5352.11195745
30835,5352.11195745
31691,5352.11195745
32547,5498.43553907
33403,6046.11394382
34259,5549.98280153
35115,7186.31523455
35971,7186.31523455
36827,7216.81238114
37683,7871.96422738
38539,9256.01168107
39395,6415.90566537
40251,5825.64535791
20,7314.00611072
876,7314.00611072
1732,8016.03129077
2588,9491.67258603
3444,4909.53733734
4300,4796.95324238
5156,5352.82989281
6012,5395.31590846
6868,5395.31590846
7724,5454.39454743
8580,5545.02749964
9436,4984.2242097
10292,4890.59603936
11148,7635.61473469
12004,7635.61473469
12860,7974.57178782
13716,8534.77349985
14572,10828.4918818
15428,5501.15813749
16284,5142.92734906
17140,5745.95491527
17996,5388.20824359
18852,5292.86782568
19708,5292.86782568
20564,5431.96908999
21420,4860.74365742
22276,4749.27825721
23132,7273.87585681
23988,7273.87585681
24844,7314.00611072
25700,7988.56960066
26556,9491.67258603
27412,4909.53733734
28268,4796.95324238
29124,5352.82989281
29980,5372.66374874
30836,5372.66374874
31692,5372.66374874
32548,5519.54909924
33404,4930.23723247
34260,4869.9277657
35116,7425.2637777
35972,7425.2637777
36828,7456.77482844
37684,8368.50487217
38540,9929.35676517
39396,5202.20907557
40252,5082.91488343
21,7656.77853375
877,7656.77853375
1733,8022.89959563
2589,9461.39521943
3445,7037.69299586
4301,6390.23746067
5157,6390.23746067
6013,6108.80142951
6869,6108.80142951
7725,6158.16878004
8581,6260.49385385
9437,7124.47648511
10293,6496.4917573
11149,7970.77808054
12005,7970.77808054
12861,8371.94559831
13717,8566.2831657
14573,10793.9506615
15429,7885.7136698
16285,6851.1011997
17141,6859.53802131
17997,6100.75400944
18853,5992.80795299
19709,5992.80795299
20565,6150.30079032
21421,6967.75284278
22277,6326.73076608
23133,7614.76782422
23989,7614.76782422
24845,7656.77853375
25701,7995.4143787
26557,9461.39521943
27413,7037.69299586
28269,6390.23746067
29125,6390.23746067
29981,6083.15426575
30837,6083.15426575
31693,6083.15426575
32549,6249.46037897
33405,7067.3639253
34261,6469.03815389
35117,7751.19503145
35973,7751.19503145
36829,7784.08907054
37685,8351.91157025
38541,9869.60206017
39397,7478.32861067
40253,6790.34112332
22,7468.76740551
878,7468.76740551
1734,8087.43851575
2590,9450.88791623
3446,5343.52333479
4302,5220.98922471
5158,5765.30132086
6014,5811.06055735
6870,5811.06055735
7726,5874.6907512
8582,5972.30627551
9438,5424.81092202
10294,5322.90803302
11150,7797.18020248
12006,7797.18020248
12862,8143.30846389
13718,8610.80113109
14574,10781.9636521
15430,5987.43070267
16286,5597.54000914
17142,6188.7136036
17998,5803.40530155
18854,5700.7196375
19710,5700.7196375
20566,5850.5375847
21422,5290.4173419
22278,5169.10079515
23134,7427.78812838
23990,7427.78812838
24846,7468.76740551
25702,8059.73222598
26558,9450.88791623
27414,5343.52333479
28270,5220.98922471
29126,5765.30132086
29982,5786.6632229
30838,5786.6632229
31694,5786.6632229
32550,5944.86496026
33406,5366.05265591
34262,5300.41312803
35118,7582.37891613
35974,7582.37891613
36830,7614.55663631
37686,8443.05155855
38542,9886.69161286
39398,5662.06096661
40254,5532.22373092
23,7864.29952821
879,7864.29952821
1735,8240.3422412
2591,9717.82019402
3447,7228.4371606
4303,6563.43598656
5159,6563.43598656
6015,6274.37321551
6871,6274.37321551
7727,6325.07839027
8583,6430.17640939
9439,7317.57242796
10295,6672.56970797
11151,8186.80826574
12007,8186.80826574
12863,8598.84717159
13719,8798.45116514
14575,11086.4870526
15431,8099.43866283
16287,7036.78884381
17143,7045.454298
17999,6266.1077154
18855,6155.23638853
19711,6155.23638853
20567,6356.82376494
21423,7156.60167324
22279,6498.20830039
23135,7821.1503548
23991,7821.1503548
24847,7864.29952821
25703,8212.11219212
26559,9779.08444881
27415,7228.4371606
28271,6563.43598656
29127,6563.43598656
29983,6248.0310297
30839,6248.0310297
31695,6248.0310297
32551,6418.84393426
33407,7258.91215361
34263,6644.37212913
35119,7961.27465377
35975,7961.27465377
36831,7995.06010068
37687,8578.27023393
38543,10137.0891841
39399,7681.01372416
40255,6974.38220748
24,6497.90919908
880,6497.90919908
1736,6942.79700146
2592,8198.14270086
3448,4367.47017626
4304,4267.31407778
5160,4799.34033768
6016,4837.43406475
6872,4837.43406475
7728,4876.52873472
8584,4988.81848353
9440,4421.3311821
10296,4338.27478186
11152,6764.39046831
12008,6764.39046831
12864,7064.67755834
13720,7371.12227505
14576,9352.79878662
15432,4893.78280634
16288,4575.09659993
17144,5151.82331545
18000,4831.06120438
18856,4745.577268
19712,4745.577268
20568,4901.0050323
21424,4324.06276056
22280,4224.90186572
23136,6462.25606737
23992,6462.25606737
24848,6497.90919908
25704,6919.01158831
26560,8198.14270086
27416,4367.47017626
28272,4267.31407778
29128,4799.34033768
29984,4817.12373024
30840,4817.12373024
31696,4817.12373024
32552,4948.82378182
33408,4385.88503971
34264,4319.94021009
35120,6578.03742984
35976,6578.03742984
36832,6605.95353792
37688,7227.52044989
38544,8498.27629657
39400,4614.70287994
40256,4508.87846693
25,8291.92722563
881,8291.92722563
1737,8714.77498842
2593,10277.3075238
3449,6861.40473255
4305,6230.16510732
5161,6813.09305868
6017,6867.16718321
6873,6867.16718321
7729,6922.66214826
8585,7037.6880983
9441,6946.01467756
10297,6333.75820173
11153,8631.97040903
12009,8631.97040903
12865,9066.41141767
13721,9305.01279893
14577,11724.7649918
15433,7688.18622304
16289,6679.4862392
17145,7313.44337618
18001,6858.1208947
18857,6736.77626983
19713,6736.77626983
20569,6913.81756151
21425,6793.21627231
22281,6168.24897577
23137,8246.43207905
23993,8246.43207905
24849,8291.92722563
25705,8684.91980847
26561,10277.3075238
27417,6861.40473255
28273,6230.16510732
29129,6813.09305868
29985,6838.33662128
30841,6838.33662128
31697,6838.33662128
32553,7025.28511746
33409,6890.33253587
34265,6306.99219019
35121,8394.17478226
35977,8394.17478226
36833,8429.79710682
37689,9072.15662126
38545,10720.7127447
39401,7291.00436564
40257,6620.24793516
26,6439.2877738
882,6439.2877738
1738,6666.24909661
2594,7836.57054894
3450,5336.21972578
4306,5213.85306585
5162,5213.85306585
6018,4984.21873308
6874,4984.21873308
7730,5024.49942689
8586,5107.99033584
9442,5402.02491873
10298,5300.54997673
11154,6703.36533014
12010,6703.36533014
12866,7000.9437722
13722,7077.51562599
14578,8940.30771539
15434,5979.24715595
16290,5589.88927124
17146,5596.773194
18002,4977.6525378
18858,4889.57525591
19714,4889.57525591
20570,5018.07963565
21426,5283.18630539
22282,5162.03554491
23138,6403.95624028
23994,6403.95624028
24850,6439.2877738
25706,6643.41097587
26562,7836.57054894
27418,5336.21972578
28274,5213.85306585
29130,5213.85306585
29986,4963.29223936
30842,4963.29223936
31698,4963.29223936
32554,5098.98770518
33410,5358.71825924
34266,5278.14954039
35122,6518.69323233
35978,6518.69323233
36834,6546.35753169
37690,6939.63297491
38546,8174.68260606
39402,5638.27861818
40258,5508.9866414
27,7328.11171459
883,7328.11171459
1739,7609.41292297
2595,9001.6851223
3451,5674.55204237
4307,5544.42842327
5163,6000.04260574
6019,6047.66466232
6875,6047.66466232
7731,6096.53802622
8587,6236.91464941
9443,5744.52869996
10299,5636.62114811
11155,7628.63460732
12011,7628.63460732
12867,7967.28184209
13723,8078.85812662
14579,10269.5012275
15435,6358.34169917
16291,5944.3019835
17147,6440.69164697
18003,6039.69776749
18859,5932.83185628
19715,5932.83185628
20571,6127.13654513
21427,5618.15677426
22283,5489.32613183
23139,7287.90407709
23995,7287.90407709
24851,7328.11171459
25707,7583.34407108
26563,9001.6851223
27419,5674.55204237
28275,5544.42842327
29131,6000.04260574
29987,6022.27413287
30843,6022.27413287
31699,6022.27413287
32555,6186.91613012
33411,5698.47678298
34267,5612.8007231
35123,7418.4759183
35979,7418.4759183
36835,7449.95816686
37691,7921.47029029
38547,9331.23277811
39403,5995.75878516
40259,5858.27084563
28,6906.6370486
884,6906.6370486
1740,7357.18300457
2596,8633.01813696
3452,5901.81835369
4308,5358.84646693
5164,5511.25383844
6020,5268.52356084
6876,5268.52356084
7732,5311.10144488
8588,5399.35380357
9444,5974.59708881
10300,5447.95389251
11156,7189.87779435
12012,7189.87779435
12868,7551.74770169
13724,7855.48382484
14580,9848.91618266
15436,6612.98902152
16292,5745.33795603
17148,5916.01173277
18004,5261.58289834
18860,5168.48260788
19716,5168.48260788
20572,5304.31553577
21428,5843.16484806
22284,5305.58821535
23140,6868.74162863
23996,6868.74162863
24852,6906.6370486
25708,7331.9781458
26564,8633.01813696
27420,5901.81835369
28276,5358.84646693
29132,5511.25383844
29988,5246.40363841
30844,5246.40363841
31700,5246.40363841
32556,5389.83775685
33412,5926.70111346
34268,5424.93063603
35124,6991.80468496
35980,6991.80468496
36836,7021.47648627
37692,7658.89793645
38548,9005.48886819
39404,6271.3460481
40260,5694.38308497
29,6149.99056352
885,6149.99056352
1741,6604.75809579
2597,7718.2754821
3453,4212.39960862
4309,4115.79881953
5165,4628.93938013
6021,4665.68086817
6877,4665.68086817
7733,4716.77149349
8589,4795.14997824
9445,4276.48335693
10301,4196.14736329
11157,6420.42254693
12013,6420.42254693
12869,6705.44235466
13725,7032.18383768
14581,8805.35357529
15437,4720.02936002
16293,4412.6557754
17149,4968.91002904
18005,4659.53422957
18861,4577.08477483
19717,4577.08477483
20573,4697.37817869
21429,4170.53305558
22285,4074.89214271
23141,6116.24611965
23997,6116.24611965
24853,6149.99056352
25709,6582.13060748
26565,7718.2754821
27421,4212.39960862
28277,4115.79881953
29133,4628.93938013
29989,4646.09150347
30845,4646.09150347
31701,4646.09150347
32557,4773.11650842
33413,4230.16078709
34269,4178.41331707
35125,6243.54412306
35981,6243.54412306
36837,6270.04091237
37693,6895.18420608
38549,8074.19260895
39405,4463.5214111
40261,4361.16314195
30,7517.54700806
886,7517.54700806
1742,8239.10612054
2598,9658.78577368
3454,5175.82664508
4310,5057.13732403
5166,5643.15813145
6022,5687.94808472
6878,5687.94808472
7734,5750.23044841
8590,5845.77825708
9446,5254.56364764
10302,5155.85819574
11158,7848.10442947
