Id,Sales
27396,4522.99739957
28252,4288.71500394
29108,5011.14885883
29964,5060.52379095
30820,5060.52379095
31676,5060.52379095
32532,5321.12017994
33388,4553.03422861
34244,4341.19980066
35100,6716.11221348
35956,6750.95514376
36812,6839.86949729
37668,7420.47934758
38524,8855.25169347
39380,4810.56258563
40236,4561.38816979
5,7683.051348
861,7739.52383768
1717,8100.53131885
2573,9680.88209539
3429,6257.3111567
4285,5524.80274551
5141,6156.37169847
5997,6258.31253157
6853,6258.31253157
7709,6293.10604847
8565,6489.97297972
9421,6333.88178869
10277,5650.95267165
11133,8009.07152629
11989,8072.155556
12845,8506.6559828
13701,8710.674628
14557,10908.5860768
15413,7088.36558163
16269,5919.74596265
17125,6615.73349331
17981,6194.86603274
18837,6053.10494625
19693,6053.10494625
20549,6286.44477645
21405,6119.90149007
22261,5403.47628952
23117,7537.02675646
23973,7576.12792558
24829,7660.06033276
25685,7996.45396288
26541,9599.8406874
27397,6257.3111567
28253,5524.80274551
29109,6156.37169847
29965,6217.02827875
30821,6217.02827875
31677,6217.02827875
32533,6537.16817793
33389,6298.86286544
34245,5592.41111427
35101,7793.7963067
35957,7834.229388
36813,7937.40903612
37669,8448.67652712
38525,10131.7843575
39381,6655.11695835
40237,5876.04708858
6,6477.22063742
862,6524.83110116
1718,6960.53737504
2574,8277.82274351
3430,4845.0327713
4286,4277.82547256
5142,4902.5612569
5998,4983.7441291
6854,4983.7441291
7710,5011.45272781
8566,5168.23213046
9422,4904.32413324
10278,4375.50784419
11134,6752.07963453
11990,6805.26411295
12846,7171.57994095
13702,7484.8253502
14558,9387.42392321
15414,5488.54775116
16270,4583.64404328
17126,5268.38434025
17982,4933.21708464
18838,4820.32245922
19694,4820.32245922
20550,5055.38664385
21406,4738.6315824
22262,4183.87808531
23118,6354.11116305
23974,6387.07632548
24830,6457.83752002
25686,6871.10509676
26542,8261.16153005
27398,4845.0327713
28254,4277.82547256
29110,4902.5612569
29966,4950.86648705
30822,4950.86648705
31678,4950.86648705
32534,5205.81708664
33390,4877.20773628
34246,4330.17703553
35102,6570.58678562
35958,6604.67484801
36814,6691.66288277
37670,7259.69389051
38526,8663.38206617
39382,5153.06794296
40238,4549.80645188
7,6731.27121839
863,6780.74877908
1719,7010.14965537
2575,8348.88058515
3431,4661.19723124
4287,4661.19723124
5143,5194.06080952
5999,5280.0697193
6855,5280.0697193
7711,5309.42549721
8567,5475.52488657
9423,4718.23935963
10279,4752.67060683
11135,6994.89115579
11991,7029.0597511
12847,7331.20522267
13703,7415.1262576
14559,9464.67771166
15415,5312.29376151
16271,4994.41635944
17127,5581.63079467
17983,5226.53901891
18839,5106.93320318
19695,5106.93320318
20551,5355.97113078
21407,4558.8323997
22263,4558.8323997
23119,6603.33386994
23975,6637.59179764
24831,6711.12797062
25687,6920.0800266
26543,8332.07636707
27399,4661.19723124
28255,4661.19723124
29111,5194.06080952
29967,5245.23761652
30823,5245.23761652
31679,5245.23761652
32535,5515.34413684
33391,4692.15163038
34247,4718.23935963
35103,6828.29882326
35959,6863.72368669
36815,6911.72321777
37671,7266.86004714
38527,8684.47601537
39383,4891.13840306
40239,4891.13840306
8,7737.97223504
864,7794.84835544
1720,8158.43609671
2576,9847.75769761
3432,5376.5885479
4288,5376.5885479
5144,5991.21743082
6000,6090.42398629
6856,6090.42398629
7712,6124.28426446
8568,6315.8707911
9424,5442.38351134
10280,5482.09806468
11136,8041.01222109
11992,8080.29017081
12848,8427.61655437
13704,8629.73978711
14560,11163.8502365
15416,6127.59264986
16272,5760.93851828
17128,6438.25813079
17984,6028.67926227
18840,5890.72052028
19696,5890.72052028
20552,6177.97209738
21408,5258.51633463
22264,5258.51633463
23120,7590.90394926
23976,7630.28458957
24832,7714.81689412
25688,8053.61485963
26544,9827.93697437
27400,5376.5885479
28256,5376.5885479
29112,5991.21743082
29968,6050.24706804
30824,6050.24706804
31680,6050.24706804
32536,6361.80011017
33392,5412.29274789
34248,5442.38351134
35104,7849.50873079
35960,7890.23080297
36816,7945.40787862
37672,8457.19052928
38528,10243.5954636
39384,5641.81306564
40240,5641.81306564
9,5152.82486124
865,5190.7019274
1721,5560.6786568
2577,6700.38279018
3433,3972.95341637
4289,3972.95341637
5145,4078.73672381
6001,3825.28978573
6857,3825.28978573
7713,3846.55890717
8569,4032.94865278
9425,4021.57486024
10281,4059.99062528
11137,5567.53234956
11993,5351.81949837
12849,5581.87873383
13705,5850.2587063
14561,7550.14673602
15417,4500.66312726
16273,4256.98200358
17129,4383.09957141
17985,3786.50522446
18841,3699.84730563
19697,3699.84730563
20553,3906.46186506
21409,3885.69990652
22265,3885.69990652
23121,5244.12631014
23977,5081.1094903
24833,5137.4043935
25689,5489.22984218
26545,6644.28940964
27401,3972.95341637
28257,3972.95341637
29113,4078.73672381
29969,3800.05290643
30825,3800.05290643
31681,3800.05290643
32537,4022.71112762
33393,3999.33825899
34249,4021.57486024
35105,5422.79226174
35961,5254.22256224
36817,5262.47725866
37673,5733.27796397
38529,6888.02393076
39385,4178.28161953
40241,4178.28161953
10,6494.43133969
866,6542.16829025
1722,6979.03210589
2578,8382.96541959
3434,4266.34777379
4290,4266.34777379
5146,4889.40774097
6002,4970.37284487
6858,4970.37284487
7714,4998.00711688
8570,5154.36596797
9426,4318.55890676
10282,4350.07411274
11138,6748.7771834
11994,6781.74373475
12850,7073.25979248
13706,7382.21130255
14562,9503.31731308
15418,4862.30182531
16274,4571.3460041
17130,5254.24952532
17986,4919.98133625
18842,4807.38954405
19698,4807.38954405
20554,4992.71649324
21410,4172.65239491
22266,4172.65239491
23122,6370.99480012
23978,6404.04754117
24834,6474.99672712
25690,6889.36223269
26546,8312.78811775
27402,4266.34777379
28258,4266.34777379
29114,4889.40774097
29970,4937.58339517
30826,4937.58339517
31682,4937.58339517
32538,5191.8501047
33394,4294.68059192
34250,4318.55890676
35106,6588.04553393
35962,6622.22415814
36818,6668.53507587
37674,7234.60314125
38530,8719.93077535
39386,4476.81483449
40242,4476.81483449
11,7599.42723745
867,7655.28514746
1723,8012.36385094
2579,9673.27271489
3435,6370.43997305
4291,6370.43997305
5147,6359.04110732
6003,5938.66580516
6859,5938.66580516
7715,5971.68250813
8571,6159.66126683
9427,6448.39473963
10283,6545.23031076
11139,8290.57816883
11995,7935.61691276
12851,8276.72537338
13707,8475.23014595
14563,10966.0487715
15419,7260.2398364
16275,6825.82303984
17131,6833.52275977
17987,5878.45935315
18843,5743.93763472
19699,5743.93763472
20555,6064.67168839
21411,6230.5464106
22267,6230.5464106
23123,7766.97704874
23979,7493.66744288
24835,7576.68642918
25691,7909.4191496
26547,9717.08631734
27403,6370.43997305
28259,6370.43997305
29115,6359.04110732
29971,5899.4898312
30827,5899.4898312
31683,5899.4898312
32539,6245.12894813
33395,6412.74279427
34251,6448.39473963
35107,8031.57944901
35963,7748.96003479
36819,7803.14931677
37675,8305.76990767
38531,10128.0570141
39387,6735.91287162
40243,6735.91287162
12,7706.66355473
868,7763.30957788
1724,8125.42639355
2580,9710.63340641
3436,6276.54222767
4292,5541.78290231
5148,6175.29259409
6004,6277.54667964
6860,6277.54667964
7716,6312.44711303
8572,6573.9453913
9428,6353.34815241
10284,5668.32047268
11140,8033.68555556
11996,8096.96343524
12852,8532.79903192
13708,8737.44460297
14564,11012.2725668
15420,7110.15038734
16276,5937.93973457
17132,6636.06595493
17988,6213.90521702
18844,6071.708515
19700,6071.708515
20556,6367.78418461
21412,6138.71031693
22268,5420.08362407
23124,7560.1902464
23980,7599.41156892
24836,7683.60189074
25692,8021.02921983
26548,9691.08864718
27404,6276.54222767
28260,5541.78290231
29116,6175.29259409
29972,6236.13556506
30828,6236.13556506
31684,6236.13556506
32540,6557.25921736
33396,6318.22162004
34252,5609.59902382
35108,7817.74881996
35964,7858.30614747
36820,7961.80285479
37676,8474.64141204
38532,10162.9212394
39388,6675.57044084
40244,5894.10657889
13,7333.64214473
869,7387.54671721
1725,7732.13846524
2581,9333.19982502
3437,5095.63123249
4293,5095.63123249
5149,5678.14823489
6005,5772.17164791
6861,5772.17164791
7717,5804.26286309
8573,5985.83976632
9429,5157.98867442
10285,5195.6283025
11141,7620.84951358
11997,7658.07534883
12853,7987.25532951
13709,8178.81843844
14565,10580.5318362
15421,5807.39839869
16277,5459.90046689
17133,6101.83286107
17989,5713.65283672
18845,5582.90188265
19701,5582.90188265
20557,5798.11895086
21413,4983.72781621
22269,4983.72781621
23125,7194.2575838
23981,7231.58074446
24837,7311.696577
25693,7632.79371508
26549,9255.06866325
27405,5095.63123249
28261,5095.63123249
29117,5678.14823489
29973,5734.09381161
30829,5734.09381161
31685,5734.09381161
32541,6029.36946369
33397,5129.47003201
34253,5157.98867442
35109,7439.35130837
35965,7477.9458165
36821,7530.24011246
37677,8015.28418349
38533,9708.35666399
39389,5346.99883875
40245,5346.99883875
14,7361.37925675
870,7415.48767791
1726,7813.80932316
2582,9382.72500859
3438,5928.04555969
4294,6395.85761163
5150,6295.12679577
6006,5895.09611814
6862,5895.09611814
7718,5927.87063115
8574,6215.08668564
9430,6017.04114246
10286,6589.36351601
11142,8052.90274383
11998,7708.11633815
12854,8039.44703431
13710,8287.86879618
14566,10636.6750853
15422,6756.06308025
16278,6853.05734189
17134,6764.84021362
17990,5819.37457831
18846,5686.2047164
19702,5686.2047164
20558,6003.71559967
21414,5797.86536357
22270,6255.40597063
23126,7523.68135064
23982,7258.93189512
24838,7339.35069837
25694,7713.4153779
26550,9304.17930029
27406,5928.04555969
28262,6395.85761163
29118,6295.12679577
29974,5840.19371362
30830,5840.19371362
31686,5840.19371362
32542,6199.31123847
33398,5983.77369913
34254,6491.87510134
35110,7801.32813912
35966,7526.80991963
36822,7579.44588325
37678,8122.15436215
38534,9724.27769831
39390,6285.32925589
40246,6781.33161559
15,6509.16438632
871,6557.00961463
1727,6862.86624425
2583,8203.3398514
3439,5514.36464936
4295,5514.36464936
5151,5504.49735071
6007,5115.6934726
6863,5115.6934726
7719,5144.13553552
8575,5393.38461182
9431,5581.84530769
10287,5665.66992003
11143,7135.74852274
11999,6797.12846819
12855,7089.30574755
13711,7259.335492
14567,9363.94170567
15423,6246.7616303
16279,5908.56182914
17135,5915.22700425
17991,5063.82894519
18847,4947.94592732
19703,4947.94592732
20559,5224.24056959
21415,5393.26737586
22271,5393.26737586
23127,6685.07321772
23983,6418.57557774
24839,6489.68569184
25695,6774.68871061
26551,8240.496307
27407,5514.36464936
28263,5514.36464936
29119,5504.49735071
29975,5081.94553849
30831,5081.94553849
31687,5081.94553849
32543,5379.69451486
33399,5550.9836061
34255,5581.84530769
35111,6912.82247737
35967,6637.24706659
36823,6683.66302752
37679,7114.18391385
38535,8589.02310217
39391,5830.73211317
40247,5830.73211317
16,5857.58113402
872,5900.63767381
1728,6217.60038311
2584,7416.03025786
3440,3859.47120436
4296,3859.47120436
5152,4423.12459973
6008,4496.36996633
6864,4496.36996633
7720,4521.36940792
8576,4708.68258132
9432,3906.70418983
10288,3935.214532
11144,6086.98941864
12000,6116.72373584
12856,6379.65784857
13712,6576.79791527
14568,8407.17030647
15424,4398.60313759
16280,4135.38892841
17136,4753.18000587
17992,4450.78311045
18848,4348.9265488
19704,4348.9265488
20560,4561.00776635
21416,3774.70934961
22272,3774.70934961
23128,5746.24703715
23984,5776.0590935
24840,5840.05200492
25696,6137.71233971
26552,7353.94660829
27408,3859.47120436
28264,3859.47120436
29120,4423.12459973
29976,4466.7068751
30832,4466.7068751
31688,4466.7068751
32544,4696.73015007
33400,3885.10258814
34256,3906.70418983
35112,5942.0168433
35968,5972.84439463
36824,6014.61471821
37680,6445.29190577
38536,7664.98187113
39392,4049.87097264
40248,4049.87097264
17,6788.20611226
873,6838.10210524
1729,7294.72435745
2585,8676.88715114
3441,6125.95814427
4297,5408.82403839
5153,5552.82901768
6009,5185.74136651
6865,5185.74136651
7721,5214.57280328
8577,5378.72298205
9433,6200.92166806
10289,5574.72723355
11145,7428.89853454
12001,7131.99723853
12857,7515.89797265
13713,7844.1806549
14569,9904.47792641
15425,6939.56992382
16281,5795.4779615
17137,5967.16438522
17993,5133.16681006
18849,5015.69734552
19705,5015.69734552
20561,5295.7744809
21417,5991.43251029
22273,5290.04405143
23129,6937.87272538
23985,6693.73444359
24841,6767.89251282
25697,7200.99890345
26553,8716.18824477
27409,6125.95814427
28265,5408.82403839
29121,5552.82901768
29977,5151.5314208
30833,5151.5314208
31689,5151.5314208
32545,5453.35660163
33401,6166.637742
34257,5475.01340406
35113,7174.23315318
35969,6921.77873258
36825,7012.94260772
37681,7608.24181186
38537,9140.56050094
39393,6565.34879138
40249,5796.78589956
18,8018.51383373
874,8077.45174183
1730,8454.21971984
2586,10204.7800703
3442,5689.58118589
4298,5689.58118589
5154,6363.3082456
6010,6468.67509958
6866,6468.67509958
7722,6504.63795473
8578,6708.12117698
9434,5759.205624
10290,5801.23168978
11146,8332.53917024
12002,8373.24096521
12858,8733.15810319
13714,8942.60840381
14570,11568.5816194
15426,6484.29609854
16282,6096.30153847
17138,6838.10824173
17994,6403.09629495
18850,6256.57091109
19706,6256.57091109
20562,6497.75281111
21418,5564.63679689
22274,5564.63679689
23130,7866.11424933
23986,7906.92245747
24842,7994.51910017
25698,8345.5986607
26554,10119.3534169
27410,5689.58118589
28266,5689.58118589
29122,6363.3082456
29978,6426.00336828
30834,6426.00336828
31690,6426.00336828
32546,6756.90250834
33402,5727.36348308
34258,5759.205624
35114,8134.09358302
35970,8176.29185059
36826,8233.46912273
37682,8763.80414942
38538,10614.9671525
39394,5970.24260824
40250,5970.24260824
19,7456.33277843
875,7511.13904263
1731,8046.47729445
2587,9571.05842642
3443,6779.08342477
4299,5985.50381314
5155,6144.85952444
6011,5763.05810347
6867,5763.05810347
7723,5795.09865937
8579,5977.51977916
9435,6862.03795672
10291,6187.69226932
11147,8150.00245667
12003,7857.57550371
12859,8280.52714719
13715,8678.63646207
14571,10784.8362978
15427,7679.4250969
16283,6413.37451072
17139,6603.36247021
17995,5704.63167024
18851,5574.08711998
19707,5574.08711998
20563,5790.0598417
21419,6630.2175439
22275,5854.06204353
23131,7588.44151435
23987,7352.56414042
24843,7434.02011499
25699,7943.09435041
26555,9490.93628854
27411,6779.08342477
28267,5985.50381314
29123,6144.85952444
29979,5725.04037695
30835,5725.04037695
31691,5725.04037695
32547,6060.46058714
33403,6824.09941146
34259,6058.74887382
35115,7846.96241739
35971,7603.05029787
36827,7726.41047252
37683,8417.60188875
38539,10112.9062737
39395,7287.21735725
40251,6434.16285371
20,8091.57540862
876,8151.05026902
1732,8965.01905323
2588,10675.1675588
3444,5383.35883632
4300,5383.35883632
5156,5913.3803215
6012,6011.29821353
6868,6011.29821353
7724,6044.71865683
8580,6233.81653189
9436,5449.23663444
10292,5522.88181568
11148,8460.35925697
12004,8501.68533735
12860,8947.50964507
13716,9627.94004
14572,12101.8271335
15428,6135.30843909
16284,5768.19269648
17140,6354.6140967
17996,5950.35553499
18852,5814.18883572
19708,5814.18883572
20564,6038.32026185
21420,5265.13797223
22276,5265.13797223
23132,7937.78739172
23988,7978.96738199
24844,8067.36207165
25700,8849.83594527
26556,10585.8035651
27412,5383.35883632
28268,5383.35883632
29124,5913.3803215
29980,5971.64318142
30836,5971.64318142
31692,5971.64318142
32548,6279.14924286
33404,5419.10798726
34260,5449.23663444
35116,8208.20814424
35972,8250.79085805
36828,8359.76966995
37684,9350.66445527
38540,11172.7945518
39396,5735.31557946
40252,5735.31557946
21,7666.77804816
877,7723.13094028
1733,8083.37387906
2589,9662.20560881
3445,7533.10616159
4301,6651.27143079
5157,6639.37014173
6013,6200.46612245
6869,6200.46612245
7725,6234.93808967
8581,6431.2023143
9437,7625.28618521
10293,6855.276788
11149,8390.38066235
12005,8055.05821046
12861,8488.63845136
13717,8692.22502545
14573,10887.541332
15429,8533.57611374
16285,7126.7262382
17141,7134.76533566
17997,6137.6059743
18853,5997.15499491
19709,5997.15499491
20565,6229.51689916
21421,7367.68469403
22277,6505.21183472
23133,7835.81259382
23989,7560.08106839
24845,7643.83572334
25701,7979.51693833
26557,9581.32053083
27413,7533.10616159
28269,6651.27143079
29125,6639.37014173
29981,6159.56340447
30837,6159.56340447
31693,6159.56340447
32549,6520.43712103
33405,7583.12844029
34261,6732.66217901
35117,8102.7597552
35973,7817.63592299
36829,7920.59705704
37685,8430.78178469
38541,10178.5260952
39397,8073.40947422
40253,7128.33456389
22,6411.95702377
878,6459.08784486
1734,7017.13969745
2590,8244.31880323
3446,4384.03290622
4302,4730.01966261
5158,4924.85231792
6014,5020.1321819
6870,5020.1321819
7726,5048.04305016
8582,5205.96692423
9438,4449.85270048
10294,4865.91921565
11150,6722.58208389
12006,6755.42069589
12862,7109.682492
13718,7556.70324682
14574,9346.14330648
15430,4996.42220868
16286,5068.15770552
17142,5292.33839358
17998,4955.64750375
18854,4842.23967153
19710,4842.23967153
20566,5028.90982882
21422,4287.75359145
22278,4626.14374171
23134,6290.08779261
23990,6322.72085372
24846,6392.76917793
25702,6926.98027021
26558,8175.30203165
27414,4384.03290622
28270,4730.01966261
29126,4924.85231792
29982,4973.37713844
30838,4973.37713844
31694,4973.37713844
32550,5243.82624622
33406,4425.24859984
34262,4801.03275362
35118,6522.21726631
35974,6556.05442686
36830,6642.65138663
37686,7339.07113174
38542,8652.29988256
39398,4683.47471185
40254,5053.08794979
23,7829.92787683
879,7887.47980792
1735,8255.38775387
2591,9867.81280421
3447,6025.59364477
4303,6792.81399206
5159,6780.65947537
6015,6332.41675131
6871,6332.41675131
7727,6367.62218988
8583,6568.0623928
9439,6099.32920579
10295,7001.16003817
11151,8568.92682119
12007,8226.4696035
12863,8669.27527341
13719,8877.19362582
14575,11119.2203975
15431,6825.87780936
16287,7278.38520736
17143,7286.59535534
17999,6268.21910717
18855,6124.77970622
19711,6124.77970622
20567,6466.77578729
21423,5893.27164881
22279,6643.64663806
23135,8002.55902596
23991,7720.96067042
24847,7806.49740064
25703,8149.32101495
26559,9912.50745503
27415,6025.59364477
28271,6792.81399206
29127,6780.65947537
29983,6290.64373278
30839,6290.64373278
31695,6290.64373278
32551,6659.19587778
33407,6065.60687799
34263,6875.93651793
35119,8275.18610966
35975,7983.99560415
36831,8089.14747601
37687,8610.18757146
38543,10395.1192109
39399,6457.78671988
40255,7280.02775392
24,5881.87054973
880,5925.10560002
1736,6320.77035897
2592,7565.1990858
3448,3774.98910376
4304,3774.98910376
5160,4326.3075741
6016,4397.95004767
6872,4397.95004767
7728,4422.40240439
8584,4605.6164382
9440,3821.18844809
10296,3849.07487327
11152,6112.22995085
12008,6142.0875452
12864,6406.11177102
13720,6685.92717431
14576,8524.6254298
15432,4276.41071329
16288,4044.86867659
17144,4649.14008632
18000,4353.36080921
18856,4253.73326465
19712,4253.73326465
20568,4461.17332162
21424,3692.08216753
22280,3692.08216753
23136,5770.07486667
23992,5800.01052248
24848,5864.26874564
25704,6239.5569293
26560,7501.86683067
27416,3774.98910376
28272,3774.98910376
29128,4326.3075741
29984,4368.93610005
30840,4368.93610005
31696,4368.93610005
32552,4593.92557256
33408,3800.05957333
34264,3821.18844809
35120,5966.65632569
35976,5997.61168667
36832,6039.55518815
37688,6552.23940831
38544,7819.15753052
39400,3961.22218576
40256,3961.22218576
25,8502.39004748
881,8564.88411277
1737,8964.38527218
2593,10713.2464466
3449,7005.93713879
4305,6185.80527537
5161,6892.92319287
6017,7007.05829921
6873,7007.05829921
7729,7046.01385442
8585,7266.43022193
9441,7091.667233
10297,6327.04539277
11153,8863.17326115
12009,8932.98384492
12865,9413.8143909
13721,9639.5872337
14577,12071.8586349
15433,7936.40319722
16289,6627.99202936
17145,7407.23434484
18001,6936.02226124
18857,6777.30355951
19713,6777.30355951
20569,7038.5557538
21425,6852.0903785
22281,6049.96561686
23137,8340.795076
23993,8384.06554328
24849,8476.94753528
25705,8849.21030616
26561,10623.5637166
27417,7005.93713879
28273,6185.80527537
29129,6892.92319287
29985,6960.8355792
30841,6960.8355792
31697,6960.8355792
32553,7319.27096105
33409,7052.45930809
34265,6261.50103067
35121,8624.94357256
35977,8669.68797178
36833,8783.86950873
37689,9349.6526741
38545,11212.2277306
39401,7451.32890278
40257,6579.06584849
26,7014.75868211
882,7066.31968057
1738,7305.38033891
2594,8702.12976463
3450,5456.96971815
4306,5860.36800346
5162,5849.88168528
6018,5463.1599464
6874,5463.1599464
7730,5493.53346435
8586,5666.46339639
9442,5523.7481477
10298,6021.1653267
11154,7652.74231066
12010,7325.08671495
12866,7639.95515187
13722,7727.40999591
14578,9865.13168831
15434,6219.19940719
16290,6279.29492553
17146,6286.37823672
18002,5407.77338185
18858,5284.02093349
19714,5284.02093349
20570,5488.7568113
21426,5337.13262781
22282,5731.67375942
23138,7169.41959872
23994,6917.13453891
24850,6993.76722754
25706,7211.51799148
26562,8629.28092356
27418,5456.96971815
28274,5860.36800346
29130,5849.88168528
29986,5427.12024404
30842,5427.12024404
31698,5427.12024404
32554,5745.08887739
33410,5493.20760444
34266,5932.08202361
35122,7413.66726126
35978,7152.78855706
36834,7202.80928795
37690,7572.90048202
38546,9111.26096108
39402,5770.04494473
40258,6196.58260532
27,7947.94663079
883,8006.36591851
1739,8277.22478078
2595,9921.10607213
3451,5639.37629935
4307,6084.41184238
5163,6426.48911619
6019,6550.81486718
6875,6550.81486718
7731,6587.23431105
8587,6860.11407044
9443,5724.03892687
10299,6220.81967696
11155,8281.85432181
12011,8322.30856718
12867,8680.03667776
13723,8779.39581463
14579,11247.000177
15435,6427.07987683
16291,6519.3517491
17147,6906.00262964
18003,6466.6721564
18859,6318.6921602
19715,6318.6921602
20571,6626.80954859
21427,5515.53422638
22283,5950.79841352
23139,7796.88807686
23995,7837.33719576
24851,7924.16303736
25707,8170.87750971
26563,9838.05388885
27419,5639.37629935
28275,6084.41184238
29131,6426.48911619
29987,6489.80663682
30843,6489.80663682
31699,6489.80663682
32555,6842.70164555
33411,5692.39118577
34267,6175.75449911
35123,8084.61568692
35979,8126.5573033
36835,8183.38682146
37691,8603.85457267
38547,10282.2549777
39403,5933.78750681
40259,6402.05260841
28,6515.69579202
884,6563.58902167
1740,7001.88302251
2596,8328.56751442
3452,5949.07712602
4308,5252.64618277
5164,5392.49383851
6020,5036.0037524
6876,5036.0037524
7732,5064.00284565
8588,5223.41412298
9444,6021.87650505
10300,5413.75986813
11156,7130.6716144
12012,6845.6875685
12868,7214.17900287
13724,7529.28482507
14580,9384.79223398
15436,6739.20049964
16292,5628.13767617
17148,5794.86763231
18004,4984.94698681
18860,4870.86878397
19716,4870.86878397
20572,5059.59960351
21428,5818.43515348
22284,5137.29529138
23140,6659.35497275
23996,6425.01609906
24852,6496.19755528
25708,6911.9195921
26564,8258.84554584
27420,5949.07712602
28276,5252.64618277
29132,5392.49383851
29988,5002.78142402
30844,5002.78142402
31700,5002.78142402
32556,5295.89312189
33412,5988.58233207
34268,5316.92470751
35124,6886.22818587
35980,6643.90697288
36836,6731.41164304
37692,7302.81627481
38548,8773.62959054
39404,6375.78287089
40260,5629.40785497
29,5905.8750437
885,5949.28651049
1741,6404.74809436
2597,7583.24729969
3453,3959.98244434
4309,3959.98244434
5165,4337.93665356
6021,4409.77165701
6877,4409.77165701
7733,4434.28972628
8589,4573.01663537
9445,4008.44518796
10301,4062.62197648
11157,6175.05512548
12013,6205.21956394
12869,6530.63246949
13725,6878.37020273
14581,8596.73261334
15437,4513.15121822
16293,4243.0839631
17149,4661.6367364
18005,4365.06259074
18861,4265.16731004
19717,4265.16731004
20573,4429.59570442
21429,3873.01372969
22285,3873.01372969
23141,5793.62318898
23997,5823.68099438
24853,5888.20141712
25709,6322.455834
26565,7519.76397345
27421,3959.98244434
28277,3959.98244434
29133,4337.93665356
29989,4380.67973816
30845,4380.67973816
31701,4380.67973816
32557,4606.27384078
33413,3986.28116692
34269,4008.44518796
35125,5991.00677995
35981,6022.08845134
36837,6101.63349006
37693,6680.27141018
38549,7936.75675498
39405,4218.898041
40261,4218.898041
30,6540.16294375
886,6588.23599012
1742,7246.16034422
2598,8542.87647725
3454,4463.2720997
4310,4463.2720997
5166,4902.72277534
6022,4983.90832161
6878,4983.90832161
7734,5011.61783302
8590,5168.40239983
9446,4517.89260793
10302,4578.95319803
11158,6838.24793169
12014,6871.65146665
